BioProject acc,BioSample acc,SRA experiment entries,NCBI Nucleotide entries,Assay types,Center name,Instruments,Library layouts,Library sources,Organism,Host,Platform,Geo. loc. name,Collection date
PRJNA645267,SAMN15501191,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501192,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501193,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501194,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501195,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501196,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501197,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501198,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501199,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501200,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501201,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501202,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501203,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501204,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501205,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501206,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501207,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501208,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501209,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501210,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501211,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501212,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501213,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501214,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501215,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501216,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501217,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501218,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501219,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501220,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501221,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501222,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501223,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501224,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501225,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501226,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501227,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501228,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501229,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501230,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501231,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501232,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501233,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501234,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501235,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501236,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501237,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501238,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501239,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501240,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501241,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501242,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501243,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501244,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501245,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501246,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501247,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501248,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501249,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501250,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501251,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501252,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501253,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501254,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501255,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501256,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501257,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501258,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501259,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501260,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501261,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501262,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501263,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501264,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501265,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501266,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501267,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501268,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501269,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501270,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501271,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501272,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501273,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501274,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501275,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501276,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501277,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501278,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501279,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501280,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501281,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501282,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501283,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501284,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501285,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501286,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501287,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501288,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501289,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501290,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501291,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501292,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501293,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501294,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501295,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501296,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501297,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501298,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501299,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501300,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501301,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501302,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501303,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
PRJNA645267,SAMN15501304,1,0,AMPLICON,China Agricultural University,Illumina HiSeq 2500,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina HiSeq 2500,China: Jilin,2018
