BioProject acc,BioSample acc,SRA experiment entries,NCBI Nucleotide entries,Host,Organism,Collection date,Geo. loc. name,Library source(s),Library layout(s),Assay type(s),Instrument(s),Center name,BioSample package acc.
PRJNA725965,SAMN18916232,1,0,Apis mellifera,Paenibacillus larvae,2019,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA725965,SAMN18916233,1,0,Apis mellifera,Paenibacillus larvae,2019,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA725965,SAMN18916234,1,0,Apis mellifera,Paenibacillus larvae,2019,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA725965,SAMN18916235,1,0,Apis mellifera,Paenibacillus larvae,2019,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA725965,SAMN18916236,1,0,Apis mellifera,Paenibacillus larvae,2019,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA725965,SAMN18916237,1,0,Apis mellifera,Paenibacillus larvae,2019,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA725965,SAMN18916238,1,0,Apis mellifera,Paenibacillus larvae,2019,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA725965,SAMN18916239,1,0,Apis mellifera,Paenibacillus larvae,2019,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA725965,SAMN18916240,1,0,Apis mellifera,Paenibacillus larvae,2018,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA725965,SAMN18916241,1,0,Apis mellifera,Paenibacillus larvae,2019,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA725965,SAMN18916242,1,0,Apis mellifera,Paenibacillus larvae,2017,Slovenia,GENOMIC,PAIRED,WGS,Illumina NovaSeq 6000,"Veterinary Faculty, Oxford Genomics Centre",Microbe.1.0
PRJNA732842,SAMN19374600,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374601,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374602,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374603,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374604,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374605,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374606,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374607,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374608,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374609,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374610,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374611,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374612,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374613,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374614,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374615,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374616,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374617,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374618,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374619,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374620,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374621,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374622,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374623,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374624,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374625,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374626,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374627,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374628,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374629,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374630,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374631,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374632,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374633,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374634,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374635,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374636,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374637,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374638,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374639,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374640,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374641,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374642,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374643,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374644,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374645,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374646,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374647,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374648,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374649,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374650,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374651,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374652,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374653,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374654,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374655,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374656,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374657,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374658,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374659,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374660,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374661,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374662,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374663,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374664,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374665,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374666,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374667,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374668,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374669,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374670,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374671,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374672,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374673,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374674,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374675,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374676,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374677,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374678,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374679,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374680,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374681,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374682,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
PRJNA732842,SAMN19374683,1,0,Apis mellifera,metagenome,9/12/2020,Denmark,METAGENOMIC,PAIRED,AMPLICON,Illumina HiSeq 2500,"Kobenhavn Universitet, Department of Biology, Social and Symbiotic Evolution Group",MIMS.me.host-associated.5.0
